10,GHD,"MST01,PHSN16_E","MTS26_2,PHSN63_E,PAUSE1,S3_10,S3_51",This is<>Gateshead,"The next station is Central, change here for local and national rail and local bus services."
11,GHD,"MST01,PHSN16_E","MTS26_2,PHSN63_E,PAUSE1,S3_10,S3_51",This is<>Gateshead,"The next station is Central, change here for local and national rail and local bus services."
20,GHD,"MST01,PHSN16_E","MTS26_2,PHSN63_E,PAUSE1,S3_10,S3_51",This is<>Gateshead,"The next station is Central, change here for local and national rail and local bus services."
31,GHD,"MST01,PHSN16_E","MTS26_2,PHSN63_E,PAUSE1,S3_10,S3_51",This is<>Gateshead,"The next station is Central, change here for local and national rail and local bus services."
01,CEN,"MST01,PHSN63_E","MTS26_2,PHSN14_E,PAUSE1,S3_49,PAUSE1,S3_10,S3_50",This is<>Central Station,"The next station is Monument, for Newcastle City Centre. Change here for St James and Whitley Bay and for local bus services"
03,CEN,"MST01,PHSN63_E","MTS26_2,PHSN14_E,PAUSE1,S3_49,PAUSE1,S3_10,S3_50",This is<>Central Station,"The next station is Monument, for Newcastle City Centre. Change here for St James and Whitley Bay and for local bus services"
05,CEN,"MST01,PHSN63_E","MTS26_2,PHSN14_E,PAUSE1,S3_49,PAUSE1,S3_10,S3_50",This is<>Central Station,"The next station is Monument, for Newcastle City Centre. Change here for St James and Whitley Bay and for local bus services"
10,CEN,"MST01,PHSN63_E","MTS26_2,PHSN14_E,PAUSE1,S3_49,PAUSE1,S3_10,S3_50",This is<>Central Station,"The next station is Monument, for Newcastle City Centre. Change here for St James and Whitley Bay and for local bus services"
11,CEN,"MST01,PHSN63_E","MTS26_2,PHSN14_E,PAUSE1,S3_49,PAUSE1,S3_10,S3_50",This is<>Central Station,"The next station is Monument, for Newcastle City Centre. Change here for St James and Whitley Bay and for local bus services"
20,CEN,"MST01,PHSN63_E","S3_1,S3_4E,PAUSE1,PHSN14_E,PAUSE1,S3_6,S3_14M,S3_15E,PAUSE1,S3_10,S3_50",This is<>Central Station,"This train terminates at the next station, Monument.  This station is for Newcastle City Centre.  Change here for St James and Whitley Bay, and for local bus services"
31,CEN,"MST01,PHSN63_E","MTS26_2,PHSN14_E,PAUSE1,S3_49,PAUSE1,S3_10,S3_50",This is<>Central Station,"The next station is Monument, for Newcastle City Centre. Change here for St James and Whitley Bay and for local bus services"
01,MTS,"MST01,PHSN14_E","MTS26_2,PHSN13_E,PAUSE1,S3_62",This is<>Monument,"The next station is Haymarket, for city centre shops and local bus services."
03,MTS,"MST01,PHSN14_E","MTS26_2,PHSN13_E,PAUSE1,S3_62",This is<>Monument,"The next station is Haymarket, for city centre shops and local bus services."
05,MTS,"MST01,PHSN14_E","MTS26_2,PHSN13_E,PAUSE1,S3_62",This is<>Monument,"The next station is Haymarket, for city centre shops and local bus services."
10,MTS,"MST01,PHSN14_E","S3_1,S3_4E,PAUSE1,PHSN13_E,Pause,S3_62",This is<>Monument,"This train terminates at the next station, Haymarket, for city centre shops and local bus services."
11,MTS,"MST01,PHSN14_E","MTS26_2,PHSN13_E,PAUSE1,S3_62",This is<>Monument,"The next station is Haymarket, for city centre shops and local bus services."
20,MTS,"MST01,PHSN14_E",,"This is Monument, this train terminates here",
31,MTS,"MST01,PHSN14_E","MTS26_2,PHSN13_E,PAUSE1,S3_62",This is<>Monument,"The next station is Haymarket, for city centre shops and local bus services."
01,HAY,"MST01,PHSN13_E","MTS26_2,PHSN12_E",This is<>Haymarket,The next station is Jesmond
03,HAY,"MST01,PHSN13_E","MTS26_2,PHSN12_E",This is<>Haymarket,The next station is Jesmond
05,HAY,"MST01,PHSN13_E","MTS26_2,PHSN12_E",This is<>Haymarket,The next station is Jesmond
10,HAY,"MST01,PHSN13_E,PAUSE1,S3_20",,"This is Haymarket, this train terminates here",
11,HAY,"MST01,PHSN13_E","MTS26_2,PHSN12_E",This is<>Haymarket,The next station is Jesmond
31,HAY,"MST01,PHSN13_E","MTS26_2,PHSN12_E",This is<>Haymarket,The next station is Jesmond
01,JES,"MST01,PHSN12_E","MTS26_2,PHSN11_E",This is<>Jesmond,The next station is West Jesmond
03,JES,"MST01,PHSN12_E","MTS26_2,PHSN11_E",This is<>Jesmond,The next station is West Jesmond
05,JES,"MST01,PHSN12_E","MTS26_2,PHSN11_E",This is<>Jesmond,The next station is West Jesmond
11,JES,"MST01,PHSN12_E","MTS26_2,PHSN11_E",This is<>Jesmond,The next station is West Jesmond
31,JES,"MST01,PHSN12_E","MTS26_2,PHSN11_E",This is<>Jesmond,The next station is West Jesmond
01,WJS,"MST01,PHSN11_E","MTS26_2,PHSN10_E",This is<>West Jesmond,The next station is Ilford Road
03,WJS,"MST01,PHSN11_E","MTS26_2,PHSN10_E",This is<>West Jesmond,The next station is Ilford Road
05,WJS,"MST01,PHSN11_E","MTS26_2,PHSN10_E",This is<>West Jesmond,The next station is Ilford Road
11,WJS,"MST01,PHSN11_E","MTS26_2,PHSN10_E",This is<>West Jesmond,The next station is Ilford Road
31,WJS,"MST01,PHSN11_E","MTS26_2,PHSN10_E",This is<>West Jesmond,The next station is Ilford Road
01,ILF,"MST01,PHSN10_E","MTS26_2,PHSN09_E,PAUSE1,S3_10,S3_47,PHNM02_E",This is<>Ilford Road,"The next station is South Gosforth, change here for trains to St James via Whitley Bay from platform 2"
03,ILF,"MST01,PHSN10_E","MTS26_2,PHSN09_E,PAUSE1,S3_10,S3_47,PHNM02_E",This is<>Ilford Road,"The next station is South Gosforth, change here for trains to St James via Whitley Bay from platform 2"
